"","artist","album","track_n","line","lyric","track_title"
"921","Taylor Swift","Speak Now",6,16,"you  with your switching sides","Mean"
"922","Taylor Swift","Speak Now",6,17,"and your wildfire lies and your humiliation","Mean"
"923","Taylor Swift","Speak Now",6,18,"you have pointed out my flaws again","Mean"
"924","Taylor Swift","Speak Now",6,19,"as if i do not already see them","Mean"
"925","Taylor Swift","Speak Now",6,20,"i walk with my head down  trying to block you out cause i will never impress you","Mean"
"926","Taylor Swift","Speak Now",6,21,"i just wanna feel okay again","Mean"
"927","Taylor Swift","Speak Now",7,1,"i used to think one day  we would tell the story of us","The Story of Us"
"928","Taylor Swift","Speak Now",7,2,"how we met  and the sparks flew instantly","The Story of Us"
"929","Taylor Swift","Speak Now",7,3,"and people would say  they are the lucky ones","The Story of Us"
"930","Taylor Swift","Speak Now",7,4,"i used to know my place was a spot next to you","The Story of Us"
"931","Taylor Swift","Speak Now",7,5,"now i am searching the room for an empty seat cause lately  i do not even know what page you are on","The Story of Us"
"932","Taylor Swift","Speak Now",7,6,"oh  a simple complication","The Story of Us"
"933","Taylor Swift","Speak Now",7,7,"miscommunications lead to fallout","The Story of Us"
"934","Taylor Swift","Speak Now",7,8,"so many things that i wish you knew","The Story of Us"
"935","Taylor Swift","Speak Now",7,9,"so many walls up  i can not break through","The Story of Us"
"936","Taylor Swift","Speak Now",7,10,"now i am standing alone in a crowded room","The Story of Us"
"937","Taylor Swift","Speak Now",7,11,"and we are not speaking","The Story of Us"
"938","Taylor Swift","Speak Now",7,12,"and i am dying to know","The Story of Us"
"939","Taylor Swift","Speak Now",7,13,"is it killing you like it killing me ","The Story of Us"
"940","Taylor Swift","Speak Now",7,14,"yeah  i do not know what to say","The Story of Us"
"941","Taylor Swift","Speak Now",7,15,"since the twist of fate when it all broke down","The Story of Us"
"942","Taylor Swift","Speak Now",7,16,"and the story of us looks a lot like a tragedy now","The Story of Us"
"943","Taylor Swift","Speak Now",7,17,"next chapter","The Story of Us"
"944","Taylor Swift","Speak Now",7,18,"how would we end up this way ","The Story of Us"
"945","Taylor Swift","Speak Now",7,19,"see me nervously pulling at my clothes and trying to look busy","The Story of Us"
"946","Taylor Swift","Speak Now",7,20,"and you are doing your best to avoid me","The Story of Us"
"947","Taylor Swift","Speak Now",7,21,"i am starting to think one day  i will tell the story of us","The Story of Us"
"948","Taylor Swift","Speak Now",7,22,"how i was losing my mind when i saw you here","The Story of Us"
"949","Taylor Swift","Speak Now",7,23,"but you held your pride like you should have held me","The Story of Us"
"950","Taylor Swift","Speak Now",8,1,"your little hand wrapped around my finger","Never Grow Up"
"951","Taylor Swift","Speak Now",8,2,"and it so quiet in the world tonight","Never Grow Up"
"952","Taylor Swift","Speak Now",8,3,"your little eyelids flutter cause you are dreaming","Never Grow Up"
"953","Taylor Swift","Speak Now",8,4,"so i tuck you in  turn on your favorite night light","Never Grow Up"
"954","Taylor Swift","Speak Now",8,5,"to you everything funny  you got nothing to regret","Never Grow Up"
"955","Taylor Swift","Speak Now",8,6,"i would give all i have  honey","Never Grow Up"
"956","Taylor Swift","Speak Now",8,7,"if you could stay like that","Never Grow Up"
"957","Taylor Swift","Speak Now",8,8,"oh darling  do not you ever grow up","Never Grow Up"
"958","Taylor Swift","Speak Now",8,9,"do not you ever grow up  just stay this little","Never Grow Up"
"959","Taylor Swift","Speak Now",8,10,"oh darling  do not you ever grow up","Never Grow Up"
"960","Taylor Swift","Speak Now",8,11,"do not you ever grow up  it could stay this simple","Never Grow Up"
"961","Taylor Swift","Speak Now",8,12,"i will not let nobody hurt you  will not let no one break your heart","Never Grow Up"
"962","Taylor Swift","Speak Now",8,13,"and no one will desert you","Never Grow Up"
"963","Taylor Swift","Speak Now",8,14,"just try to never grow up  never grow up","Never Grow Up"
"964","Taylor Swift","Speak Now",8,15,"you are in the car on the way to the movies","Never Grow Up"
"965","Taylor Swift","Speak Now",8,16,"and you are mortified your mom dropping you off","Never Grow Up"
"966","Taylor Swift","Speak Now",8,17,"at fourteen  there just so much you can not do","Never Grow Up"
"967","Taylor Swift","Speak Now",8,18,"and you can not wait to move out someday and call your own shots","Never Grow Up"
"968","Taylor Swift","Speak Now",8,19,"but do not make her drop you off around the block","Never Grow Up"
"969","Taylor Swift","Speak Now",8,20,"remember that she getting older too","Never Grow Up"
"970","Taylor Swift","Speak Now",8,21,"and do not lose the way that you dance around in your pj getting ready for school","Never Grow Up"
"971","Taylor Swift","Speak Now",9,1,"there i was again tonight","Enchanted"
"972","Taylor Swift","Speak Now",9,2,"forcing laughter  faking smiles","Enchanted"
"973","Taylor Swift","Speak Now",9,3,"same old tired  lonely place","Enchanted"
"974","Taylor Swift","Speak Now",9,4,"walls of insincerity  shifting eyes and vacancy","Enchanted"
"975","Taylor Swift","Speak Now",9,5,"vanished when i saw your face","Enchanted"
"976","Taylor Swift","Speak Now",9,6,"all i can say is  it was enchanting to meet you","Enchanted"
"977","Taylor Swift","Speak Now",9,7,"your eyes whispered   have we met   cross the room your silhouette","Enchanted"
"978","Taylor Swift","Speak Now",9,8,"starts to make its way to me","Enchanted"
"979","Taylor Swift","Speak Now",9,9,"the playful conversation starts","Enchanted"
"980","Taylor Swift","Speak Now",9,10,"counter all your quick remarks","Enchanted"
"981","Taylor Swift","Speak Now",9,11,"like passing notes in secrecy","Enchanted"
"982","Taylor Swift","Speak Now",9,12,"and it was enchanting to meet you","Enchanted"
"983","Taylor Swift","Speak Now",9,13,"all i can say is  i was enchanted to meet you","Enchanted"
"984","Taylor Swift","Speak Now",9,14,"this night is sparkling","Enchanted"
"985","Taylor Swift","Speak Now",9,15,"do not you let it go","Enchanted"
"986","Taylor Swift","Speak Now",9,16,"i am wonderstruck","Enchanted"
"987","Taylor Swift","Speak Now",9,17,"blushing all the way home","Enchanted"
"988","Taylor Swift","Speak Now",9,18,"i will spend forever","Enchanted"
"989","Taylor Swift","Speak Now",9,19,"wondering if you knew","Enchanted"
"990","Taylor Swift","Speak Now",9,20,"i was enchanted to meet you","Enchanted"
"991","Taylor Swift","Speak Now",10,1,"now go stand in the corner and think about what you did","Better Than Revenge"
"992","Taylor Swift","Speak Now",10,2,"ha  time for a little revenge","Better Than Revenge"
"993","Taylor Swift","Speak Now",10,3,"the story starts when it was hot and it was summer and","Better Than Revenge"
"994","Taylor Swift","Speak Now",10,4,"i had it all  i had him right there where i wanted him","Better Than Revenge"
"995","Taylor Swift","Speak Now",10,5,"she came along  got him alone and let hear the applause","Better Than Revenge"
"996","Taylor Swift","Speak Now",10,6,"she took him faster than you can say  sabotage i never saw it coming  would not have suspected it","Better Than Revenge"
"997","Taylor Swift","Speak Now",10,7,"i underestimated just who i was dealing with","Better Than Revenge"
"998","Taylor Swift","Speak Now",10,8,"she had to know the pain was beating on me like a drum","Better Than Revenge"
"999","Taylor Swift","Speak Now",10,9,"she underestimated just who she was stealing from","Better Than Revenge"
"1000","Taylor Swift","Speak Now",10,10,"she not a saint and she not what you think","Better Than Revenge"
"1001","Taylor Swift","Speak Now",10,11,"she an actress  whoa","Better Than Revenge"
"1002","Taylor Swift","Speak Now",10,12,"she better known for the things that she does","Better Than Revenge"
"1003","Taylor Swift","Speak Now",10,13,"on the mattress  whoa","Better Than Revenge"
"1004","Taylor Swift","Speak Now",10,14,"soon she gonna find stealing other people toys","Better Than Revenge"
"1005","Taylor Swift","Speak Now",10,15,"on the playground will not make you many friends","Better Than Revenge"
"1006","Taylor Swift","Speak Now",10,16,"she should keep in mind  she should keep in mind","Better Than Revenge"
"1007","Taylor Swift","Speak Now",10,17,"there is nothing i do better than revenge  ha","Better Than Revenge"
"1008","Taylor Swift","Speak Now",10,18,"she looks at life like it a party and she on the list","Better Than Revenge"
"1009","Taylor Swift","Speak Now",10,19,"she looks at me like i am a trend and she so over it","Better Than Revenge"
"1010","Taylor Swift","Speak Now",10,20,"i think her ever present frown is a little troubling","Better Than Revenge"
"1011","Taylor Swift","Speak Now",10,21,"and she thinks i am psycho  cause i like to rhyme her name with things","Better Than Revenge"
"1012","Taylor Swift","Speak Now",10,22,"but sophistication is not what you wear or who you know","Better Than Revenge"
"1013","Taylor Swift","Speak Now",10,23,"or pushing people down to get you where you wanna go","Better Than Revenge"
"1014","Taylor Swift","Speak Now",10,24,"oh  they did not teach you that in prep school so it up to me","Better Than Revenge"
"1015","Taylor Swift","Speak Now",10,25,"but no amount of vintage dresses gives you dignity think about what you did ","Better Than Revenge"
"1016","Taylor Swift","Speak Now",11,1,"i guess you really did it this time","Innocent"
"1017","Taylor Swift","Speak Now",11,2,"left yourself in your war path","Innocent"
"1018","Taylor Swift","Speak Now",11,3,"lost your balance on a tightrope","Innocent"
"1019","Taylor Swift","Speak Now",11,4,"lost your mind trying to get it back","Innocent"
"1020","Taylor Swift","Speak Now",11,5,"was not it easier in your lunchbox days ","Innocent"
"1021","Taylor Swift","Speak Now",11,6,"always a bigger bed to crawl into","Innocent"
"1022","Taylor Swift","Speak Now",11,7,"was not it beautiful when you believed in everything","Innocent"
"1023","Taylor Swift","Speak Now",11,8,"and everybody believed in you ","Innocent"
"1024","Taylor Swift","Speak Now",11,9,"it alright  just wait and see","Innocent"
"1025","Taylor Swift","Speak Now",11,10,"your string of lights is still bright to me","Innocent"
"1026","Taylor Swift","Speak Now",11,11,"oh  who you are is not where you have been","Innocent"
"1027","Taylor Swift","Speak Now",11,12,"you are still an innocent  you are still an innocent","Innocent"
"1028","Taylor Swift","Speak Now",11,13,"did some things you can not speak of","Innocent"
"1029","Taylor Swift","Speak Now",11,14,"but at night you live it all again","Innocent"
"1030","Taylor Swift","Speak Now",11,15,"you would not be shattered on the floor now","Innocent"
"1031","Taylor Swift","Speak Now",11,16,"if only you had seen what you know now then","Innocent"
"1032","Taylor Swift","Speak Now",11,17,"was not it easier in your firefly catching days ","Innocent"
"1033","Taylor Swift","Speak Now",11,18,"when everything out of reach","Innocent"
"1034","Taylor Swift","Speak Now",11,19,"someone bigger brought down to you","Innocent"
"1035","Taylor Swift","Speak Now",11,20,"was not it beautiful running wild  til you fell asleep","Innocent"
"1036","Taylor Swift","Speak Now",11,21,"before the monsters caught up to you ","Innocent"
"1037","Taylor Swift","Speak Now",12,1,"you and i walk a fragile line","Haunted"
"1038","Taylor Swift","Speak Now",12,2,"i have known it all this time","Haunted"
"1039","Taylor Swift","Speak Now",12,3,"but i never thought i would live to see it break","Haunted"
"1040","Taylor Swift","Speak Now",12,4,"it getting dark and it all too quiet","Haunted"
"1041","Taylor Swift","Speak Now",12,5,"and i can not trust anything now","Haunted"
"1042","Taylor Swift","Speak Now",12,6,"and it coming over you like it all a big mistake","Haunted"
"1043","Taylor Swift","Speak Now",12,7,"whoa  holding my breath","Haunted"
"1044","Taylor Swift","Speak Now",12,8,"will not lose you again","Haunted"
"1045","Taylor Swift","Speak Now",12,9,"something made your eyes go cold","Haunted"
"1046","Taylor Swift","Speak Now",12,10,"come on  come on  do not leave me like this","Haunted"
"1047","Taylor Swift","Speak Now",12,11,"i thought i had you figured out","Haunted"
"1048","Taylor Swift","Speak Now",12,12,"something gone terribly wrong","Haunted"
"1049","Taylor Swift","Speak Now",12,13,"you are all i wanted","Haunted"
"1050","Taylor Swift","Speak Now",12,14,"come on  come on  do not leave me like this","Haunted"
"1051","Taylor Swift","Speak Now",12,15,"i thought i had you figured out","Haunted"
"1052","Taylor Swift","Speak Now",12,16,"can not breathe whenever you are gone","Haunted"
"1053","Taylor Swift","Speak Now",12,17,"can not turn back now  i am haunted","Haunted"
"1054","Taylor Swift","Speak Now",12,18,"stood there and watched you walk away","Haunted"
"1055","Taylor Swift","Speak Now",12,19,"from everything we had","Haunted"
"1056","Taylor Swift","Speak Now",12,20,"but i still mean every word i said to you","Haunted"
"1057","Taylor Swift","Speak Now",12,21,"he will try to take away my pain","Haunted"
"1058","Taylor Swift","Speak Now",12,22,"and he just might make me smile","Haunted"
"1059","Taylor Swift","Speak Now",12,23,"but the whole time  i am wishing it was you instead","Haunted"
"1060","Taylor Swift","Speak Now",13,1,"i still remember the look on your face","Last Kiss"
"1061","Taylor Swift","Speak Now",13,2,"lit through the darkness at 1 58","Last Kiss"
"1062","Taylor Swift","Speak Now",13,3,"the words that you whispered","Last Kiss"
"1063","Taylor Swift","Speak Now",13,4,"for just us to know","Last Kiss"
"1064","Taylor Swift","Speak Now",13,5,"you told me you loved me","Last Kiss"
"1065","Taylor Swift","Speak Now",13,6,"so why did you go away ","Last Kiss"
"1066","Taylor Swift","Speak Now",13,7,"away","Last Kiss"
"1067","Taylor Swift","Speak Now",13,8,"i do recall now the smell of the rain","Last Kiss"
"1068","Taylor Swift","Speak Now",13,9,"fresh on the pavement","Last Kiss"
"1069","Taylor Swift","Speak Now",13,10,"i ran off the plane","Last Kiss"
